,tweet_id,timestamp,text,rating_numerator,rating_denominator,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,favorite_count,retweet_count
958,709918798883774466,2016-03-16 01:46:45,Meet Watson. He's a Suzuki Tickleboop. Leader of a notorious biker gang. Only one ear functional. 12/10 snuggable af https://t.co/R1gLc5vDqG,12,10,Pembroke,95%,True,Cardigan,2%,True,Chihuahua,0%,True,3221,993
959,709901256215666688,2016-03-16 00:37:03,"WeRateDogs stickers are here and they're 12/10! Use code ""puppers"" at checkout 🐶🐾

Shop now: https://t.co/k5xsufRKYm https://t.co/ShXk46V13r",12,10,bib,99%,False,handkerchief,0%,False,umbrella,0%,False,609,92
960,709852847387627521,2016-03-15 21:24:41,*lets out a tiny whimper and then collapses* ...12/10 https://t.co/BNdVZEHRow,12,10,Chihuahua,94%,True,Pomeranian,1%,True,West Highland white terrier,1%,True,3235,1089
961,709566166965075968,2016-03-15 02:25:31,This is Olaf. He's gotta be rare. Seems sturdy. Tail is floofy af. 12/10 would do whatever it takes to pet https://t.co/E9jaU59bh9,12,10,chow,99%,True,Tibetan mastiff,0%,True,Australian terrier,0%,True,3252,1072
962,709556954897764353,2016-03-15 01:48:55,This is Cecil. She's a Gigglefloof Poofer. Outdoorsy af. One with nature. 12/10 would strategically capture https://t.co/ijJB0DuOIC,12,10,golden retriever,79%,True,kuvasz,10%,True,Labrador retriever,8%,True,3022,973
963,709519240576036864,2016-03-14 23:19:03,This is Vince. He's a Gregorian Flapjeck. White spot on legs almost looks like another dog (whoa). 9/10 rad as hell https://t.co/aczGAV2dK4,9,10,cocker spaniel,41%,True,Newfoundland,22%,True,flat-coated retriever,19%,True,1385,219
964,709449600415961088,2016-03-14 18:42:20,Meet Karma. She's just a head. Lost body during the Second Punic War (unfortunate). Loves to travel 10/10 petable af https://t.co/c6af6nYEPo,10,10,Maltese dog,78%,True,Dandie Dinmont,7%,True,Norfolk terrier,3%,True,2022,517
965,709409458133323776,2016-03-14 16:02:49,This is Billy. He sensed a squirrel. 8/10 damn it Billy https://t.co/Yu0K98VZ9A,8,10,Shetland sheepdog,79%,True,collie,5%,True,keeshond,3%,True,2424,617
966,709225125749587968,2016-03-14 03:50:21,This is Walker. He's a Butternut Khalifa. Appears fuzzy af. 11/10 would hug for a ridiculous amount of time https://t.co/k6fEWHSALn,11,10,Labrador retriever,27%,True,Pomeranian,15%,True,golden retriever,14%,True,2204,520
967,709207347839836162,2016-03-14 02:39:42,This is Penny. She's trying on her prom dress. Stunning af 11/10 https://t.co/qcZDZGCapg,11,10,Chihuahua,94%,True,Italian greyhound,1%,True,quilt,1%,False,11409,5172
968,709158332880297985,2016-03-13 23:24:56,Meet Rodney. He's a Ukranian Boomchicka. Outside but would like to be inside. Only has one ear (unfortunate) 10/10 https://t.co/FjAj3ggXrR,10,10,Siberian husky,21%,True,Eskimo dog,17%,True,Labrador retriever,17%,True,1875,366
969,709042156699303936,2016-03-13 15:43:18,This is Klevin. He's addicted to sandwiches (yes a hotdog is a sandwich fight me) It's tearing his family apart 9/10 https://t.co/7BkkVNu5pd,9,10,hotdog,82%,False,Rottweiler,6%,True,Labrador retriever,4%,True,4329,1477
970,708845821941387268,2016-03-13 02:43:08,Here's a pupper with magic eyes. Not wearing a seat belt tho (irresponsible af). Very distracting to driver. 9/10 https://t.co/5DLJB4ssvI,9,10,schipperke,74%,True,kelpie,16%,True,Boston bull,1%,True,2738,802
971,708834316713893888,2016-03-13 01:57:25,Meet Malikai. He was rolling around having fun when he remembered the inevitable heat death of the universe. 10/10 https://t.co/Vd2FqHIIGn,10,10,Eskimo dog,28%,True,giant panda,21%,False,malamute,18%,True,1550,449
972,708810915978854401,2016-03-13 00:24:26,This is Mister. He's a wonderful father to his two pups. Heartwarming af. 10/10 for all https://t.co/2KcuJXL2r4,10,10,golden retriever,97%,True,Labrador retriever,1%,True,Norfolk terrier,0%,True,15218,6246
973,708738143638450176,2016-03-12 19:35:15,This is Coco. She gets to stay on the Bachelor for another week. Super pumped 11/10 https://t.co/wsCB6LFNxD,11,10,Pomeranian,93%,True,Samoyed,5%,True,West Highland white terrier,0%,True,2538,739
974,708711088997666817,2016-03-12 17:47:45,This is Smokey. He really likes tennis balls. 11/10 https://t.co/Ah7WlYTUBQ,11,10,tennis ball,91%,False,German short-haired pointer,5%,True,Labrador retriever,1%,True,2334,638
975,708479650088034305,2016-03-12 02:28:06,Meet Bear. He's a Beneboop Cumberclap. Extremely unamused. 13/10 I'm in love with this picture https://t.co/uC8kUqAz0W,13,10,Shih-Tzu,21%,True,Lhasa,20%,True,Norfolk terrier,16%,True,2338,617
976,708469915515297792,2016-03-12 01:49:25,This is Bobble. He's a Croatian Galifianakis. Hears everything within 400 miles. 11/10 would snug diligently https://t.co/VwDc6PTDzk,11,10,Chihuahua,74%,True,toy terrier,12%,True,Pembroke,4%,True,2849,729
977,708356463048204288,2016-03-11 18:18:36,This is Oliver. That is his castle. He protects it with his life. He's also squishy af. 10/10 would squish softly https://t.co/oSuEGw0BhX,10,10,pug,87%,True,French bulldog,4%,True,bath towel,1%,False,3306,1199
978,708349470027751425,2016-03-11 17:50:48,This is River. He's changing the trumpet game. Innovative af. 11/10 such a good boy https://t.co/tK7a0AxQfd,11,10,muzzle,24%,False,basenji,18%,True,Boston bull,9%,True,2184,676
979,708149363256774660,2016-03-11 04:35:39,This is Jebberson. He's the reigning hide and seek world champion. 10/10 hasn't lost his touch https://t.co/VEFkvWCoHF,10,10,Cardigan,35%,True,basset,16%,True,toy terrier,8%,True,3987,1412
980,708130923141795840,2016-03-11 03:22:23,Please stop sending in non canines like this Guatemalan Twiggle Bunny. We only rate dogs. Only send in dogs... 11/10 https://t.co/XKhobeGuvT,11,10,French bulldog,71%,True,Chihuahua,26%,True,Cardigan,0%,True,3098,784
981,708119489313951744,2016-03-11 02:36:57,This is Cooper. He basks in the glory of rebellion. 9/10 probably a preteen https://t.co/kDamUfeIpm,9,10,Norwich terrier,26%,True,Norfolk terrier,25%,True,chow,9%,True,2478,896
982,708109389455101952,2016-03-11 01:56:49,This is Remington. He was caught off guard by the magical floating cheese. Spooked af. 10/10 deep breaths pup https://t.co/mhPSADiJmZ,10,10,Staffordshire bullterrier,51%,True,American Staffordshire terrier,23%,True,kelpie,6%,True,1800,501
983,708026248782585858,2016-03-10 20:26:26,Everybody stop what you're doing and watch this video. Frank is stuck in a loop. 13/10 (Vid by @klbmatty) https://t.co/5AJs8TIV1U,13,10,malinois,78%,True,Chesapeake Bay retriever,6%,True,Siamese cat,2%,False,4064,1749
984,707995814724026368,2016-03-10 18:25:30,This is Farfle. He lost his back legs during the Battle of Gettysburg. Goes 0-60 in 4.3 seconds (damn) 12/10 hero af https://t.co/NiQQWzIzzq,12,10,agama,17%,False,Gila monster,12%,False,lumbermill,5%,False,2865,1013
985,707969809498152960,2016-03-10 16:42:10,Meet Rufus. He's a Honeysuckle Firefox. Curly af. Badass tie. About to go on his first date ever 11/10 good luck pup https://t.co/dGoTWNfIsm,11,10,toy poodle,90%,True,miniature poodle,8%,True,teddy,0%,False,2484,867
986,707776935007539200,2016-03-10 03:55:45,This is Sadie. She's a Bohemian Rhapsody. Remarkably portable. Could sneak on roller coasters with (probably). 11/10 https://t.co/DB8fyeDs8B,11,10,miniature pinscher,89%,True,toy terrier,5%,True,Chihuahua,1%,True,3006,872
987,707741517457260545,2016-03-10 01:35:01,When your roommate eats your leftover Chili's but you pretend it's no big deal cuz you fat anyway. 10/10 head up pup https://t.co/0nMgoue8IR,10,10,whippet,73%,True,Italian greyhound,19%,True,American Staffordshire terrier,2%,True,2289,555
988,707693576495472641,2016-03-09 22:24:31,This is Jiminus. He's in a tub for some reason. What a jokester. Smh 7/10 churlish af https://t.co/84L4ED9Tpi,7,10,bathtub,49%,False,tub,48%,False,washbasin,0%,False,3123,915
989,707610948723478529,2016-03-09 16:56:11,This is Harper. She scraped her elbow attempting a backflip off a tree. Valiant effort tho. 12/10 https://t.co/oHKJHghrp5,12,10,golden retriever,38%,True,cocker spaniel,16%,True,Chesapeake Bay retriever,11%,True,15583,5714
990,707420581654872064,2016-03-09 04:19:44,This is Keurig. He's a rare dog. Laughs like an idiot tho. Head is basically a weapon. Poorly maintained goatee 4/10 https://t.co/xOrUyj7K30,4,10,ram,51%,False,kuvasz,14%,True,Great Pyrenees,10%,True,2070,632
991,707411934438625280,2016-03-09 03:45:22,"""I shall trip the big pupper with leash. Big pupper will never see it coming. I am a genius."" Both 11/10 https://t.co/uQsCJ8pf51",11,10,Lakeland terrier,73%,True,Airedale,2%,True,giant schnauzer,2%,True,2112,543
992,707387676719185920,2016-03-09 02:08:59,Meet Clarkus. He's a Skinny Eastern Worcestershire. Can tie own shoes (impressive af) 10/10 would put on track team https://t.co/XP5o7zGn0E,10,10,Chihuahua,88%,True,Italian greyhound,8%,True,toy terrier,1%,True,3217,1147
993,707377100785885184,2016-03-09 01:26:57,This dog just brutally murdered a snowman. Currently toying with its nutritious remains 9/10 would totally still pet https://t.co/iKThgKnW1j,9,10,golden retriever,63%,True,bloodhound,9%,True,cocker spaniel,6%,True,3008,974
994,707315916783140866,2016-03-08 21:23:50,This is Finnegus. He's trapped in a snow globe. Poor pupper. 10/10 would make sure no one shook it https://t.co/BjpOa52jQ4,10,10,Bernese mountain dog,97%,True,Shetland sheepdog,1%,True,Appenzeller,0%,True,2283,578
995,707297311098011648,2016-03-08 20:09:54,This is Cassie. She can go from sweet to scary af in a matter of seconds. 10/10 points deducted for cats on pajamas https://t.co/B6dmZmJBdK,10,10,Blenheim spaniel,37%,True,Shih-Tzu,20%,True,black-footed ferret,10%,False,2579,709
996,707059547140169728,2016-03-08 04:25:07,Say hello to Cupcake. She's an Icelandic Dippen Dot. Confused by the oddly geometric lawn pattern. 11/10 https://t.co/D7rorf4YKL,11,10,Samoyed,89%,True,Great Pyrenees,3%,True,kuvasz,1%,True,2399,619
997,707038192327901184,2016-03-08 03:00:15,This is Kathmandu. He sees every move you make. Probably knows Jiu-Jitsu. 10/10 mysterious af https://t.co/z0cs7E4Xjj,10,10,pug,64%,True,llama,5%,False,French bulldog,5%,True,2015,716
998,707021089608753152,2016-03-08 01:52:18,This is Tucker. He's a Dasani Episcopalian. Good lord what a tongue. 12/10 would never let go of https://t.co/gHtW5cgyy7,12,10,cocker spaniel,55%,True,golden retriever,31%,True,Pekinese,6%,True,3729,1221
999,707014260413456384,2016-03-08 01:25:10,This is Ellie. She requests to be carried around in a lacrosse stick at all times. 11/10 impossible to say no https://t.co/15yCmd43zU,11,10,Chihuahua,58%,True,Italian greyhound,12%,True,toy terrier,8%,True,2113,539
1000,706901761596989440,2016-03-07 17:58:08,This is Elliot. He's blocking the roadway. Downright rude as hell. Doesn't care that you're already late. 3/10 https://t.co/FMUxir5pYu,3,10,wild boar,85%,False,hog,12%,False,warthog,1%,False,1882,522
1001,706681918348251136,2016-03-07 03:24:33,Say hello to Katie. She's a Mitsubishi Hufflepuff. Curly af. 12/10 I'd do terrible things to acquire such a pup https://t.co/CFPIcGcwJv,12,10,toy poodle,71%,True,miniature poodle,15%,True,Norwich terrier,4%,True,3024,890
1002,706644897839910912,2016-03-07 00:57:27,Meet Shadow. She's tired of the responsibilities associated with being a dog. No longer strives to attain ball. 9/10 https://t.co/cdOkfEpjFw,9,10,space heater,13%,False,Chihuahua,13%,True,cougar,11%,False,2343,982
1003,706593038911545345,2016-03-06 21:31:22,Here's a sneak peek of me on spring break. 10/10 so many tired pups these days https://t.co/6aJrjKfNqX,10,10,four-poster,69%,False,quilt,18%,False,pillow,2%,False,1982,581
1004,706538006853918722,2016-03-06 17:52:42,"This is Oliver (pronounced ""Ricardo""). He's a ship captain. Controls these treacherous waters. 11/10 would sail with https://t.co/bxjO45rXKd",11,10,chow,54%,True,Pembroke,9%,True,Pomeranian,8%,True,3187,1287
1005,706516534877929472,2016-03-06 16:27:23,Please enjoy this pup in a cooler. Permanently ready for someone to throw a tennis ball his way. 12/10 https://t.co/KUS0xl7XIp,12,10,golden retriever,77%,True,Labrador retriever,7%,True,golfcart,2%,False,2873,929
1006,706346369204748288,2016-03-06 05:11:12,This is Koda. She's a Beneboom Cumberwiggle. 12/10 petable as hell https://t.co/VZV6oMJmU6,12,10,Tibetan mastiff,95%,True,Rottweiler,2%,True,Appenzeller,0%,True,3168,842
1007,706310011488698368,2016-03-06 02:46:44,Here's a very sleepy pupper. Thinks it's an airplane. 12/10 would snug for eternity https://t.co/GGmcTIkBbf,12,10,Pembroke,69%,True,Chihuahua,10%,True,bloodhound,6%,True,19517,7124
1008,706291001778950144,2016-03-06 01:31:11,When you're just relaxin and having a swell time but then remember you have to fill out the FAFSA ...11/10 https://t.co/qy33OBcexg,11,10,Border terrier,58%,True,bull mastiff,16%,True,Staffordshire bullterrier,10%,True,1565,435
1009,706265994973601792,2016-03-05 23:51:49,"This is Kara. She's been trying to solve that thing for 3 days. ""I don't have thumbs,"" she said. 11/10 solid effort https://t.co/lA6a8GefrV",11,10,papillon,74%,True,Pekinese,11%,True,Saint Bernard,4%,True,2516,848
1010,706166467411222528,2016-03-05 17:16:20,This is Dexter. He's a shy pup. Doesn't bark much. Dreadful fetcher. Has rare sun allergy. 7/10 still petable https://t.co/sA7P3JSqiv,7,10,Samoyed,43%,True,kuvasz,27%,True,Great Pyrenees,11%,True,4718,1447
1011,705975130514706432,2016-03-05 04:36:02,This is Adele. Her tongue flies out of her mouth at random. It's a debilitating illness. 10/10 stay strong pupper https://t.co/cfn81n3FLO,10,10,Staffordshire bullterrier,58%,True,American Staffordshire terrier,28%,True,bull mastiff,9%,True,2861,662
1012,705970349788291072,2016-03-05 04:17:02,This is Lucy. She's a Venetian Kerploof. Supposed to be navigating. Quite irresponsible. Fancy ass collar tho 12/10 https://t.co/8tjnz1L8DI,12,10,golden retriever,77%,True,Labrador retriever,11%,True,chow,3%,True,2921,795
1013,705898680587526145,2016-03-04 23:32:15,Meet Max. He's a Fallopian Cephalopuff. Eyes are magical af. Lil dandruff problem. No big deal 10/10 would still pet https://t.co/c67nUjwmFs,10,10,collie,80%,True,Border collie,5%,True,groenendael,2%,True,2181,494
1014,705591895322394625,2016-03-04 03:13:11,"""Ma'am, for the last time, I'm not authorized to make that type of transaction"" 11/10 https://t.co/nPTBsdm3BF",11,10,basenji,87%,True,Italian greyhound,4%,True,miniature pinscher,3%,True,2909,1027
1015,705475953783398401,2016-03-03 19:32:29,Say hello to Zara. She found a sandal and couldn't be happier. 12/10 great work https://t.co/zQUuVu812n,12,10,golden retriever,90%,True,Labrador retriever,3%,True,tennis ball,0%,False,2741,825
1016,705442520700944385,2016-03-03 17:19:38,This is Cooper. He only wakes up to switch gears. 12/10 helpful af https://t.co/EEIkAGVY64,12,10,Great Pyrenees,30%,True,kuvasz,22%,True,seat belt,20%,False,4064,1459
1017,705428427625635840,2016-03-03 16:23:38,This is Ambrose. He's an Alfalfa Ballyhoo. Draws pistol fast af. Pretty much runs the frontier. 11/10 lethal pupper https://t.co/ih6epBOxIA,11,10,Chihuahua,77%,True,quilt,7%,False,Pembroke,2%,True,3508,1517
1018,705239209544720384,2016-03-03 03:51:44,This is Jimothy. He lost his body during the the Third Crusade (tragic). 11/10 heroic af tho https://t.co/wnsblfu7XE,11,10,Chihuahua,15%,True,toy terrier,8%,True,Mexican hairless,6%,True,2772,677
1019,705223444686888960,2016-03-03 02:49:06,This is Bode. He's a heavy sleeper. 9/10 https://t.co/YMkxhGWUqv,9,10,Egyptian cat,9%,False,Chesapeake Bay retriever,7%,True,Mexican hairless,4%,True,2375,712
1020,705102439679201280,2016-03-02 18:48:16,This is Terrenth. He just stubbed his toe. 10/10 deep breaths Terrenth https://t.co/Pg18CDFC7Z,10,10,collie,45%,True,chow,27%,True,Pomeranian,7%,True,1961,472
1021,705066031337840642,2016-03-02 16:23:36,This is Reese. He's a Chilean Sohcahtoa. Loves to swing. Never sure what to do with his feet. 12/10 huggable af https://t.co/VA6jnNUyuW,12,10,Airedale,86%,True,Irish terrier,2%,True,otterhound,2%,True,2013,556
1022,704859558691414016,2016-03-02 02:43:09,Here is a heartbreaking scene of an incredible pupper being laid to rest. 10/10 RIP pupper https://t.co/81mvJ0rGRu,10,10,pug,28%,True,teddy,15%,False,mitten,13%,False,2069,476
1023,704847917308362754,2016-03-02 01:56:53,"""Yes hi could I get a number 4 with no pickles"" ...12/10 https://t.co/kQPVxqA3gq",12,10,golden retriever,85%,True,Labrador retriever,13%,True,Tibetan mastiff,0%,True,4694,1365
1024,704819833553219584,2016-03-02 00:05:17,This is Chesterson. He's a Bolivian Scoop Dog. Incredibly portable. Can't bark for shit tho. 7/10 would still pet https://t.co/EatAd8JhyW,7,10,guinea pig,99%,False,hamster,0%,False,wood rabbit,0%,False,2447,895
1025,704761120771465216,2016-03-01 20:11:59,This pupper killed this great white in an epic sea battle. Now wears it as a trophy. Such brave. Much fierce. 13/10 https://t.co/Lu0ECu5tO5,13,10,Siamese cat,20%,False,Chihuahua,10%,True,basenji,7%,True,6126,2620
1026,704499785726889984,2016-03-01 02:53:32,When you wake up from a long nap and have no idea who you are. 12/10 https://t.co/dlF93GLnDc,12,10,Chihuahua,37%,True,Siamese cat,9%,False,Labrador retriever,8%,True,2655,902
1027,704480331685040129,2016-03-01 01:36:14,Meet Lucia. She's a Cumulonimbus Floofmallow. Only has two legs tho (unfortunate). 11/10 would definitely still pet https://t.co/qv6qlEUCEe,11,10,Samoyed,97%,True,Pomeranian,0%,True,Arctic fox,0%,False,3148,979
1028,704364645503647744,2016-02-29 17:56:32,Say hello to Bisquick. He's a Beneplop Cumbersnug. Even smiles when wet. 12/10 I'd steal Bisquick https://t.co/5zX5XD3i6K,12,10,Pembroke,98%,True,Cardigan,1%,True,Chihuahua,0%,True,7328,3226
1029,704347321748819968,2016-02-29 16:47:42,This is Ralphson. He's very confused. Wondering why he's sitting on Santa's lap in February. 10/10 stay woke pupper https://t.co/INphk4ltkZ,10,10,teddy,23%,False,feather boa,8%,False,Brittany spaniel,8%,True,1445,313
1030,704113298707505153,2016-02-29 01:17:46,Meet Stanley. He's an inverted Uzbekistani water pup. Hella exotic. Floats around all day. 8/10 I want to be Stanley https://t.co/XpYMBQ1FD8,8,10,otter,94%,False,mink,1%,False,sea lion,1%,False,1714,520
1031,703774238772166656,2016-02-28 02:50:28,"""YOU CAN'T HANDLE THE TRUTH"" both 10/10 https://t.co/ZvxdB4i9AG",10,10,Labrador retriever,99%,True,Chesapeake Bay retriever,0%,True,curly-coated retriever,0%,True,1705,404
1032,703769065844768768,2016-02-28 02:29:55,When you're trying to watch your favorite tv show but your friends keep interrupting. 10/10 relatable af https://t.co/QQZDCYl6zT,10,10,boxer,83%,True,Greater Swiss Mountain dog,8%,True,bull mastiff,3%,True,3013,1021
1033,703631701117943808,2016-02-27 17:24:05,This is Bella. Based on this picture she's at least 8ft tall (wow)! Must be rare. 11/10 would pet on tippy toes https://t.co/XTVbSRdvcp,11,10,window shade,90%,False,window screen,1%,False,brass,0%,False,2361,600
1034,703611486317502464,2016-02-27 16:03:45,Meet Scooter. He's experiencing the pupper equivalent of dropping ur phone in a toilet 10/10 put it in some rice pup https://t.co/JSmX1FIEaW,10,10,Pembroke,75%,True,basenji,12%,True,Cardigan,8%,True,3540,1380
1035,703407252292673536,2016-02-27 02:32:12,This pupper doesn't understand gates. 10/10 so close https://t.co/GUbFF4o6dZ,10,10,doormat,20%,False,turnstile,8%,False,carton,8%,False,2255,623
1036,703382836347330562,2016-02-27 00:55:11,This is Charlie. He's a West Side Niddlewog. Mucho fluffy. 12/10 would pet so damn well https://t.co/B9dOrmnPVt,12,10,golden retriever,94%,True,standard poodle,1%,True,Tibetan mastiff,1%,True,3220,1026
1037,703356393781329922,2016-02-26 23:10:06,This is Socks. That water pup w the super legs just splashed him. Socks did not appreciate that. 9/10 and 2/10 https://t.co/8rc5I22bBf,9,10,Border collie,89%,True,collie,9%,True,English springer,0%,True,1765,345
1038,703268521220972544,2016-02-26 17:20:56,Happy Friday here's a sleepy pupper 12/10 https://t.co/eBcqv9SPkY,12,10,wool,52%,False,fur coat,23%,False,kuvasz,3%,True,1827,494
1039,703079050210877440,2016-02-26 04:48:02,This is a Butternut Cumberfloof. It's not windy they just look like that. 11/10 back at it again with the red socks https://t.co/hMjzhdUHaW,11,10,Pembroke,77%,True,Shetland sheepdog,9%,True,Cardigan,6%,True,6807,2799
1040,703041949650034688,2016-02-26 02:20:37,This is an East African Chalupa Seal. We only rate dogs. Please only send in dogs. Thank you... 10/10 https://t.co/iHe6liLwWR,10,10,hippopotamus,58%,False,doormat,15%,False,sea lion,2%,False,24314,11297
1041,702932127499816960,2016-02-25 19:04:13,This is Chip. He's an Upper West Nile Pantaloon. Extremely deadly. Will rip your throat out. 6/10 might still pet https://t.co/LUFnwzznaV,6,10,wallaby,41%,False,wombat,23%,False,beaver,14%,False,2370,651
1042,702684942141153280,2016-02-25 02:42:00,This is Lucy. She's sick of these bullshit generalizations 11/10 https://t.co/d2b5C2R0aO,11,10,golden retriever,51%,True,Chesapeake Bay retriever,17%,True,Brittany spaniel,11%,True,2980,964
1043,702671118226825216,2016-02-25 01:47:04,Meet Rambo &amp; Kiwi. Rambo's the pup with the sharp toes &amp; rad mohawk. One stays woke while one sleeps. 10/10 for both https://t.co/MpH1Fe9LhZ,10,10,bloodhound,38%,True,Sussex spaniel,21%,True,clumber,12%,True,2022,508
1044,702598099714314240,2016-02-24 20:56:55,"This is Sansa. She's gotten too big for her chair. Not so smol anymore. 11/10 once a pupper, always a pupper https://t.co/IpAoztle2s",11,10,kelpie,21%,True,badger,13%,False,Siamese cat,7%,False,11317,3128
1045,702539513671897089,2016-02-24 17:04:07,This is a Wild Tuscan Poofwiggle. Careful not to startle. Rare tongue slip. One eye magical. 12/10 would def pet https://t.co/4EnShAQjv6,12,10,Pomeranian,71%,True,Shih-Tzu,4%,True,silky terrier,3%,True,2642,865
1046,702321140488925184,2016-02-24 02:36:23,Please enjoy this picture as much as I did. 12/10 https://t.co/7u8mM99Tj5,12,10,West Highland white terrier,76%,True,Scotch terrier,6%,True,Old English sheepdog,4%,True,3027,948
1047,702276748847800320,2016-02-23 23:39:59,"""AND IIIIIIIIIIIEIIIIIIIIIIIII WILL ALWAYS LOVE YOUUUUU"" 11/10 https://t.co/rSNCEiTtfI",11,10,Boston bull,69%,True,French bulldog,23%,True,American Staffordshire terrier,1%,True,2279,694
1048,702217446468493312,2016-02-23 19:44:20,"I know it's tempting, but please stop sending in pics of Donald Trump. Thank you ...9/10 https://t.co/y35Y1TJERY",9,10,golden retriever,24%,True,chow,22%,True,cocker spaniel,19%,True,4389,1222
1049,701981390485725185,2016-02-23 04:06:20,This is Fiji. She's a Powdered Stegafloof. Very rare. 12/10 https://t.co/fZRob6eotY,12,10,Pomeranian,49%,True,weasel,13%,False,Yorkshire terrier,9%,True,3158,888
1050,701952816642965504,2016-02-23 02:12:47,Meet Rilo. He's a Northern Curly Ticonderoga. Currently balancing on one paw even in strong wind. Acrobatic af 11/10 https://t.co/KInss2PXyX,11,10,toy poodle,33%,True,miniature poodle,27%,True,standard poodle,16%,True,3538,928
1051,701889187134500865,2016-02-22 21:59:57,This is Bilbo. He's not emotionally prepared to enter the water. 11/10 don't struggle Bilbo https://t.co/rH9SQgZUnQ,11,10,French bulldog,90%,True,Staffordshire bullterrier,2%,True,soap dispenser,1%,False,3245,1254
1052,701601587219795968,2016-02-22 02:57:08,This is Coopson. He's a Blingin Schnitzel. Built fence himself. One ear is slightly defective. 10/10 would still pet https://t.co/MWw3pVMhJA,10,10,Chihuahua,99%,True,Pembroke,0%,True,toy terrier,0%,True,1925,416
1053,701570477911896070,2016-02-22 00:53:31,This is Yoda. He's a Zimbabwean Rutabaga. Freaks out if u stop scratching his belly. Incredibly self-centered. 9/10 https://t.co/yVdMsVYHIx,9,10,Yorkshire terrier,90%,True,silky terrier,7%,True,Australian terrier,0%,True,2575,839
1054,701545186879471618,2016-02-21 23:13:01,Meet Millie. She's practicing her dive form for Rio. It's nearly perfect. Dedicated af. 10/10 go for gold pupper https://t.co/SDVkc4m96M,10,10,Border collie,28%,True,Cardigan,11%,True,toy terrier,5%,True,2448,549
1055,701214700881756160,2016-02-21 01:19:47,"I'm not sure what's happening here, but it's pretty spectacular. 12/10 for both https://t.co/JKXh0NbBNL",12,10,Chihuahua,61%,True,Pembroke,15%,True,basenji,8%,True,11261,4631
1056,700890391244103680,2016-02-20 03:51:05,This is Chet. He's dapper af. His owners want him to learn how to dance but his true passion is potato guns. 11/10 https://t.co/TBv7Qh1zxZ,11,10,white wolf,16%,False,schipperke,12%,True,West Highland white terrier,11%,True,2039,510
1057,700864154249383937,2016-02-20 02:06:50,"""Pupper is a present to world. Here is a bow for pupper."" 12/10 precious as hell https://t.co/ItSsE92gCW",12,10,kuvasz,80%,True,Great Pyrenees,18%,True,Samoyed,0%,True,2396,556
1058,700847567345688576,2016-02-20 01:00:55,Meet Crouton. He's a Galapagos Boonwiddle. Has a legendary tongue (most Boonwiddles do). Excellent stuff 10/10 https://t.co/110Eeg7KW3,10,10,Rhodesian ridgeback,25%,True,redbone,15%,True,whippet,13%,True,2269,449
1059,700796979434098688,2016-02-19 21:39:54,This is Daniel. He's a neat pup. Exotic af. Custom paws. Leaps unannounced. Would totally pet. 7/10 daaamn Daniel https://t.co/5XaR0kj8cr,7,10,tailed frog,65%,False,tree frog,28%,False,bullfrog,4%,False,2255,856
1060,700747788515020802,2016-02-19 18:24:26,We only rate dogs. Pls stop sending in non-canines like this Mongolian grass snake. This is very frustrating. 11/10 https://t.co/22x9SbCYCU,11,10,Great Pyrenees,48%,True,Samoyed,31%,True,Maltese dog,7%,True,21004,8420
1061,700518061187723268,2016-02-19 03:11:35,This is Vincent. He's the man your girl is with when she's not with you. 10/10 https://t.co/JQGMP7kzjD,10,10,American Staffordshire terrier,56%,True,Staffordshire bullterrier,21%,True,Chihuahua,12%,True,2391,721
1062,700505138482569216,2016-02-19 02:20:14,This is Kaia. She's just cute as hell. 12/10 I'd kill for Kaia https://t.co/5fMdH8GFaq,12,10,bath towel,44%,False,Norwegian elkhound,16%,True,Great Dane,4%,True,2105,521
1063,700462010979500032,2016-02-18 23:28:52,This is Murphy. He's a mini golden retriever. Missing two legs (tragic). Mouth sharp. Looks rather perturbed. 6/10 https://t.co/ALO02IAKCn,6,10,hamster,67%,False,Pomeranian,11%,True,Angora,10%,False,3782,1624
1064,700167517596164096,2016-02-18 03:58:39,This is Dotsy. She's stuck as hell. 10/10 https://t.co/A0h4lnhU4s,10,10,beagle,16%,True,Pembroke,12%,True,Siberian husky,11%,True,2428,654
1065,700151421916807169,2016-02-18 02:54:41,If a pupper gave that to me I'd probably start shaking and faint from all the joy. 11/10 https://t.co/o9aJVPB25n,11,10,tennis ball,32%,False,Italian greyhound,17%,True,Staffordshire bullterrier,13%,True,2054,608
1066,700143752053182464,2016-02-18 02:24:13,When it's Janet from accounting's birthday but you can't eat the cake cuz it's chocolate. 10/10 hang in there pupper https://t.co/Fbdr5orUrJ,10,10,golden retriever,53%,True,crossword puzzle,10%,False,binder,10%,False,6915,2430
1067,700062718104104960,2016-02-17 21:02:13,This is Eazy-E. He's colorful af. Must be rare. Submerged in Sprite (rad). Doesn't perform well when not wet. 6/10 https://t.co/UtFI7eUCjE,6,10,hummingbird,18%,False,peacock,13%,False,eel,7%,False,2446,611
1068,700029284593901568,2016-02-17 18:49:22,This is Coops. His ship is taking on water. Sound the alarm. Much distress. Requesting immediate assistance. 10/10 https://t.co/8Nuny4lLE3,10,10,West Highland white terrier,72%,True,Maltese dog,17%,True,Dandie Dinmont,7%,True,1913,529
